0.55812,0.25479,0.37265,0.18837
0.56004,0.25499,0.37202,0.18898
0.706,0.24418,0.34929,0.26366
0.56772,0.33687,0.89427,0.80842
0.2551,0.8407,0.4733,0.3804
0.2551,0.8407,0.4733,0.3804
