0.47252,0.24177,0.042888,0.22823
0.48462,0.25177,0.028319,0.23732
0.92147,0.18474,0.52716,0.9905
0.56772,0.33687,0.89427,0.80842
0.2551,0.8407,0.4733,0.3804
0.2492,0.4799,0.1702,0.2926
