0.24271,0.13871,0.42493,0.047571
0.21757,0.13562,0.43362,0.026772
0.83564,0.23819,0.58,0.99565
0.56772,0.33687,0.89427,0.80842
0.2551,0.8407,0.4733,0.3804
0.2551,0.8407,0.4733,0.3804
