0.073645,0.53276,0.1267,0.10352
0.093129,0.5494,0.10856,0.10844
0.29566,0.33146,0.65631,0.056283
0.56772,0.33687,0.89427,0.80842
0.2551,0.8407,0.4733,0.3804
0.2492,0.4799,0.1702,0.2926
