0.95607,0.16535,0.43874,0.1294
0.95744,0.18726,0.41945,0.12985
0.71644,0.18259,0.45332,0.13129
0.5472,0.35,0.9172,0.7792
0.2551,0.8407,0.4733,0.3804
0.2551,0.8407,0.4733,0.3804
