0.043333,0.84566,0.34684,0.60026
0.017908,0.84565,0.34822,0.60026
1,0.2835,0.44726,0.61223
1.0526e-07,0.848,0.34913,0.6002
7.8071e-07,0.84548,0.34914,0.60026
2.9819e-11,0.024595,0.37466,0.34702
1,0.029764,0.15477,0.61223
1,0.85757,0.54806,0.61223
6.9615e-07,0.84573,0.34917,0.60025
3.0263e-11,0.37357,0.35727,0.58356
7.8071e-07,0.84548,0.34914,0.60026
