0.26048,0.67854,0.33249,0.59689
0.14554,0.45395,0.34593,0.58888
0.60543,0.81332,0.27161,0.59975
0.23337,0.8371,0.33377,0.60012
0.41092,0.72474,0.31422,0.59798
0.54281,0.83278,0.28918,0.60007
0.057171,0.29881,0.35558,0.57679
0.87137,0.92874,0.01543,0.60162
0.70556,0.85816,0.22899,0.60053
0.024357,0.2677,0.35859,0.57271
0.23337,0.8371,0.33377,0.60012
