8.2032e-08,0.84571,0.34914,0.60026
1.6492e-05,0.84548,0.34914,0.60025
1,0.24385,0.60897,0.61223
1.5014e-07,0.84616,0.34912,0.60025
0.00833,0.84578,0.34871,0.60026
2.8332e-12,0.0181,0.3766,0.30279
7.0668e-11,0.0042076,0.38349,0.095971
1,0.85757,0.54806,0.61223
8.168e-08,0.84577,0.34914,0.60026
4.272e-10,0.46063,0.35506,0.58913
8.168e-08,0.84577,0.34914,0.60026
