0.49362,3.91e-13,0.31107,0.12401
0.49362,1.6889e-11,0.31106,0.12402
0.50461,0.001579,0.87612,0.68953
0.50461,0.0015791,0.87612,0.68953
0.4932,5.7e-07,0.31077,0.12376
0.60251,4.5782e-12,0.26428,0.21394
0.49359,7.1512e-07,0.31083,0.12391
0.50472,0.001537,0.87614,0.6895
0.50461,0.001579,0.87612,0.68953
0.49365,8.3983e-05,0.31066,0.12336
0.50461,0.001579,0.87612,0.68953
