0.20086,0.04912,0.056289,0.12758
0.71827,0.18598,0.99289,1
0.19123,0.13699,0.28144,0.99231
0.56772,0.33687,0.89427,0.80842
0.2551,0.8407,0.4733,0.3804
0.56772,0.33687,0.89427,0.80842
