0.77196,0.12062,1,0.88176
0.67427,0.23916,0.99267,1
0.19123,0.13699,0.28144,0.99231
0.5472,0.35,0.9172,0.7792
0.2551,0.8407,0.4733,0.3804
0.5472,0.35,0.9172,0.7792
