0.08,0.54,0.02,0.02,-2769.5,-0.40974,-0.48138,0.81388,0.70153,0.75276,0.94665,0.76827
0.08,0.54,0.02,0.04,-2639.9,-0.4079,-0.48138,0.81398,0.70153,0.75276,0.94665,0.76827
0.08,0.54,0.02,0.06,-2574.6,-0.40636,-0.48138,0.81326,0.70153,0.75276,0.94665,0.76827
0.08,0.54,0.02,0.08,-2538.7,-0.40523,-0.48138,0.81318,0.70153,0.75276,0.94665,0.76827
0.08,0.54,0.02,0.1,-2520.8,-0.40457,-0.4992,0.81318,0.7315,0.80519,0.8024,0.7508
0.08,0.54,0.02,0.12,-2515.5,-0.40442,-0.4992,0.81305,0.7315,0.80519,0.8024,0.7508
0.08,0.54,0.02,0.14,-2519.7,-0.40478,-0.4992,0.81294,0.7315,0.80519,0.8024,0.7508
0.08,0.54,0.02,0.16,-2531.7,-0.40568,-0.4992,0.81294,0.7315,0.80519,0.8024,0.7508
0.08,0.54,0.02,0.18,-2550.3,-0.40713,-0.4992,0.81271,0.7315,0.80519,0.8024,0.7508
0.08,0.54,0.02,0.2,-2574.6,-0.40912,-0.4992,0.81263,0.7315,0.80519,0.8024,0.7508
0.08,0.54,0.02,0.22,-2604.2,-0.41166,-0.4992,0.8126,0.7315,0.80519,0.8024,0.7508
0.08,0.54,0.02,0.24,-2638.5,-0.41473,-0.51503,0.8126,0.736,0.83136,0.73138,0.73474
0.08,0.54,0.02,0.26,-2677.3,-0.41833,-0.51503,0.8126,0.736,0.83136,0.73138,0.73474
0.08,0.54,0.02,0.28,-2720.5,-0.42246,-0.51503,0.8126,0.736,0.83136,0.73138,0.73474
0.08,0.54,0.02,0.3,-2767.8,-0.42709,-0.51503,0.81229,0.736,0.83136,0.73138,0.73474
0.08,0.54,0.02,0.32,-2819.2,-0.43222,-0.51989,0.81229,0.73914,0.84481,0.70455,0.72972
0.08,0.54,0.02,0.34,-2874.8,-0.43784,-0.51989,0.81229,0.73914,0.84481,0.70455,0.72972
0.08,0.54,0.02,0.36,-2934.5,-0.44393,-0.51989,0.81229,0.73914,0.84481,0.70455,0.72972
0.08,0.54,0.02,0.38,-2998.4,-0.45046,-0.51873,0.81232,0.74398,0.85399,0.69602,0.73092
0.08,0.54,0.02,0.4,-3066.6,-0.45744,-0.51873,0.81232,0.74398,0.85399,0.69602,0.73092
0.08,0.54,0.02,0.42,-3139.3,-0.46483,-0.51873,0.81228,0.74398,0.85399,0.69602,0.73092
0.08,0.54,0.02,0.44,-3216.5,-0.47263,-0.53885,0.81228,0.73351,0.86329,0.64583,0.70964
0.08,0.54,0.02,0.46,-3298.6,-0.48081,-0.53997,0.81138,0.73292,0.86387,0.64299,0.70843
0.08,0.54,0.02,0.48,-3385.7,-0.48937,-0.53997,0.81138,0.73292,0.86387,0.64299,0.70843
0.08,0.54,0.02,0.5,-3478.1,-0.49828,-0.79759,0.81138,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.52,-3576.1,-0.50752,-0.79759,0.81086,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.54,-3680.2,-0.51709,-0.79759,0.81085,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.56,-3790.8,-0.52696,-0.79759,0.81085,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.58,-3908.3,-0.53712,-0.79759,0.81085,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.6,-4033.4,-0.54756,-0.79759,0.80994,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.62,-4166.7,-0.55827,-0.79759,0.80994,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.64,-4309,-0.56922,-0.79759,0.80994,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.66,-4461.2,-0.5804,-0.79759,0.80982,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.68,-4624.6,-0.59181,-0.79759,0.80982,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.7,-4800.3,-0.60343,-0.79759,0.80959,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.72,-4990,-0.61525,-0.79759,0.80963,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.74,-5195.7,-0.62726,-0.79759,0.8095,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.76,-5419.7,-0.63945,-0.79759,0.8095,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.78,-5665.2,-0.65181,-0.79759,0.8078,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.8,-5936.1,-0.66432,-0.79759,0.8078,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.82,-6237.4,-0.67698,-0.79759,0.80776,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.84,-6576.1,-0.68978,-0.79759,0.80771,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.86,-6962,-0.7027,-0.79759,0.80756,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.88,-7409,-0.71574,-0.79759,0.80756,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.9,-7938.7,-0.72888,-0.79759,0.80579,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.92,-8586.6,-0.74211,-0.79759,0.80528,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.94,-9417.9,-0.7554,-0.79759,0.8052,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.96,-10572,-0.7687,-0.79759,0.79868,0.5,NaN,0,0.36386
0.08,0.54,0.02,0.98,-12430,-0.78173,-0.79759,0.76649,0.5,NaN,0,0.36386
0.08,0.54,0.04,0.02,-2708.2,-0.40777,-0.48138,0.81388,0.70153,0.75276,0.94665,0.76827
0.08,0.54,0.04,0.04,-2595.3,-0.40597,-0.48138,0.81406,0.70153,0.75276,0.94665,0.76827
0.08,0.54,0.04,0.06,-2538.9,-0.40459,-0.48138,0.81394,0.70153,0.75276,0.94665,0.76827
0.08,0.54,0.04,0.08,-2508.9,-0.40362,-0.48138,0.81394,0.70153,0.75276,0.94665,0.76827
0.08,0.54,0.04,0.1,-2495,-0.40312,-0.48138,0.8135,0.70153,0.75276,0.94665,0.76827
0.08,0.54,0.04,0.12,-2492.5,-0.40311,-0.4992,0.81338,0.7315,0.80519,0.8024,0.7508
0.08,0.54,0.04,0.14,-2498.8,-0.4036,-0.4992,0.81306,0.7315,0.80519,0.8024,0.7508
0.08,0.54,0.04,0.16,-2512.2,-0.40462,-0.4992,0.81306,0.7315,0.80519,0.8024,0.7508
0.08,0.54,0.04,0.18,-2531.7,-0.40617,-0.4992,0.81295,0.7315,0.80519,0.8024,0.7508
0.08,0.54,0.04,0.2,-2556.6,-0.40826,-0.4992,0.81295,0.7315,0.80519,0.8024,0.7508
0.08,0.54,0.04,0.22,-2586.4,-0.41088,-0.4992,0.81274,0.7315,0.80519,0.8024,0.7508
0.08,0.54,0.04,0.24,-2620.8,-0.41403,-0.4992,0.81274,0.7315,0.80519,0.8024,0.7508
0.08,0.54,0.04,0.26,-2659.6,-0.4177,-0.51503,0.81271,0.736,0.83136,0.73138,0.73474
0.08,0.54,0.04,0.28,-2702.5,-0.42188,-0.51503,0.8124,0.736,0.83136,0.73138,0.73474
0.08,0.54,0.04,0.3,-2749.4,-0.42657,-0.51503,0.81232,0.736,0.83136,0.73138,0.73474
0.08,0.54,0.04,0.32,-2800.4,-0.43175,-0.51503,0.81232,0.736,0.83136,0.73138,0.73474
0.08,0.54,0.04,0.34,-2855.3,-0.4374,-0.51989,0.81235,0.73914,0.84481,0.70455,0.72972
0.08,0.54,0.04,0.36,-2914.3,-0.44351,-0.51989,0.81235,0.73914,0.84481,0.70455,0.72972
0.08,0.54,0.04,0.38,-2977.5,-0.45008,-0.51989,0.81235,0.73914,0.84481,0.70455,0.72972
0.08,0.54,0.04,0.4,-3044.8,-0.45707,-0.53455,0.81176,0.73596,0.86158,0.65625,0.71426
0.08,0.54,0.04,0.42,-3116.5,-0.46448,-0.53885,0.81176,0.73351,0.86329,0.64583,0.70964
0.08,0.54,0.04,0.44,-3192.7,-0.47228,-0.53997,0.81117,0.73292,0.86387,0.64299,0.70843
0.08,0.54,0.04,0.46,-3273.6,-0.48047,-0.53997,0.80995,0.73292,0.86387,0.64299,0.70843
0.08,0.54,0.04,0.48,-3359.4,-0.48902,-0.53997,0.80995,0.73292,0.86387,0.64299,0.70843
0.08,0.54,0.04,0.5,-3450.5,-0.49792,-0.79759,0.80999,0.5,NaN,0,0.36386
0.08,0.54,0.04,0.52,-3547.1,-0.50715,-0.79759,0.80999,0.5,NaN,0,0.36386
0.08,0.54,0.04,0.54,-3649.7,-0.5167,-0.79759,0.80987,0.5,NaN,0,0.36386
0.08,0.54,0.04,0.56,-3758.5,-0.52655,-0.79759,0.80986,0.5,NaN,0,0.36386
0.08,0.54,0.04,0.58,-3874.2,-0.53669,-0.79759,0.80986,0.5,NaN,0,0.36386
0.08,0.54,0.04,0.6,-3997.3,-0.5471,-0.79759,0.80986,0.5,NaN,0,0.36386
0.08,0.54,0.04,0.62,-4128.5,-0.55776,-0.79759,0.80816,0.5,NaN,0,0.36386
0.08,0.54,0.04,0.64,-4268.5,-0.56867,-0.79759,0.80803,0.5,NaN,0,0.36386
0.08,0.54,0.04,0.66,-4418.2,-0.57982,-0.79759,0.8078,0.5,NaN,0,0.36386
0.08,0.54,0.04,0.68,-4578.7,-0.59118,-0.79759,0.8078,0.5,NaN,0,0.36386
0.08,0.54,0.04,0.7,-4751.4,-0.60274,-0.79759,0.8078,0.5,NaN,0,0.36386
0.08,0.54,0.04,0.72,-4937.6,-0.61451,-0.79759,0.80776,0.5,NaN,0,0.36386
0.08,0.54,0.04,0.74,-5139.4,-0.62645,-0.79759,0.80776,0.5,NaN,0,0.36386
0.08,0.54,0.04,0.76,-5359.1,-0.63857,-0.79759,0.80761,0.5,NaN,0,0.36386
0.08,0.54,0.04,0.78,-5599.5,-0.65085,-0.79759,0.80759,0.5,NaN,0,0.36386
0.08,0.54,0.04,0.8,-5864.5,-0.66328,-0.79759,0.80759,0.5,NaN,0,0.36386
0.08,0.54,0.04,0.82,-6159,-0.67585,-0.79759,0.80584,0.5,NaN,0,0.36386
0.08,0.54,0.04,0.84,-6489.4,-0.68855,-0.79759,0.80582,0.5,NaN,0,0.36386
0.08,0.54,0.04,0.86,-6865,-0.70137,-0.79759,0.80532,0.5,NaN,0,0.36386
0.08,0.54,0.04,0.88,-7298.9,-0.71428,-0.79759,0.80554,0.5,NaN,0,0.36386
0.08,0.54,0.04,0.9,-7810.6,-0.72727,-0.79759,0.80213,0.5,NaN,0,0.36386
0.08,0.54,0.04,0.92,-8432.1,-0.7403,-0.79759,0.7988,0.5,NaN,0,0.36386
